1.000000000000000000e+00,3.274842730419796899e-01
2.000000000000000000e+00,3.369992422426812961e-01
3.000000000000000000e+00,3.292259789819343974e-01
4.000000000000000000e+00,3.298521953321154054e-01
5.000000000000000000e+00,3.361843662847164294e-01
6.000000000000000000e+00,3.376903074914989755e-01
7.000000000000000000e+00,3.388100059772912731e-01
8.000000000000000000e+00,3.333113515589506415e-01
9.000000000000000000e+00,3.310908130606187716e-01
1.000000000000000000e+01,3.435935448503721901e-01
1.100000000000000000e+01,3.240456648066125656e-01
1.200000000000000000e+01,3.409025787821113873e-01
1.300000000000000000e+01,3.356120681687403406e-01
1.400000000000000000e+01,3.305755673281552953e-01
1.500000000000000000e+01,3.318551488741661726e-01
1.600000000000000000e+01,3.373903673395852731e-01
1.700000000000000000e+01,3.360495627695484488e-01
1.800000000000000000e+01,3.348137299039120052e-01
1.900000000000000000e+01,3.366773185182391215e-01
2.000000000000000000e+01,3.295612960882673970e-01
2.100000000000000000e+01,3.277459085616186707e-01
2.200000000000000000e+01,3.344488179721800680e-01
2.300000000000000000e+01,3.325480827721014054e-01
2.400000000000000000e+01,3.371832710581829096e-01
2.500000000000000000e+01,3.295076851143756702e-01
2.600000000000000000e+01,3.360156388034849506e-01
2.700000000000000000e+01,3.394557244857586698e-01
2.800000000000000000e+01,3.242224596034543049e-01
2.900000000000000000e+01,3.345127397153406235e-01
3.000000000000000000e+01,3.298343639947161621e-01
3.100000000000000000e+01,3.254143394718213012e-01
3.200000000000000000e+01,3.359907442906493458e-01
3.300000000000000000e+01,3.385738130493349263e-01
3.400000000000000000e+01,3.312067265695005647e-01
3.500000000000000000e+01,3.307488097566124163e-01
3.600000000000000000e+01,3.361137716572801803e-01
3.700000000000000000e+01,3.308780090614493741e-01
3.800000000000000000e+01,3.321719820701480863e-01
3.900000000000000000e+01,3.285183058306209158e-01
4.000000000000000000e+01,3.304156365133062989e-01
4.100000000000000000e+01,3.317703341593448707e-01
4.200000000000000000e+01,3.036029569566920383e-01
4.300000000000000000e+01,2.185362867388960517e-01
4.400000000000000000e+01,2.102822483995989977e-01
4.500000000000000000e+01,2.218420216027121028e-01
